id,seed,type,path,file,step_start,step_end,event,n_maps,action,q_value,q_llm
000391,700,intermediate,700/intermediate_step_0032_0034_reach_goal.txt,intermediate_step_0032_0034_reach_goal.txt,32,34,reach_goal,3,forward,0.960596,0.0
000391,700,intermediate,700/intermediate_step_0032_0034_reach_goal.txt,intermediate_step_0032_0034_reach_goal.txt,32,34,reach_goal,3,pickup,0.960596,0.0
000391,700,intermediate,700/intermediate_step_0032_0034_reach_goal.txt,intermediate_step_0032_0034_reach_goal.txt,32,34,reach_goal,3,toggle,0.960596,0.0
000979,99,off_track,99/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.851458,1.0
000979,99,off_track,99/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.851458,0.1
000979,99,off_track,99/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,forward,0.868746,0.5
000979,99,off_track,99/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.860058,0.0
000979,99,off_track,99/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,toggle,0.860058,0.0
000307,71,intermediate,71/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,left,0.886385,0.2
000307,71,intermediate,71/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,right,0.886385,0.9
000307,71,intermediate,71/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,forward,0.877521,0.1
000307,71,intermediate,71/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,pickup,0.877521,0.0
000307,71,intermediate,71/intermediate_step_0000_0000_find_key.txt,intermediate_step_0000_0000_find_key.txt,0,0,find_key,1,toggle,0.877521,0.0
000331,71,intermediate,71/intermediate_step_0009_0011_reach_goal.txt,intermediate_step_0009_0011_reach_goal.txt,9,11,reach_goal,3,left,0.970299,0.2
000331,71,intermediate,71/intermediate_step_0009_0011_reach_goal.txt,intermediate_step_0009_0011_reach_goal.txt,9,11,reach_goal,3,right,0.970299,0.2
000331,71,intermediate,71/intermediate_step_0009_0011_reach_goal.txt,intermediate_step_0009_0011_reach_goal.txt,9,11,reach_goal,3,forward,0.99,0.9
000331,71,intermediate,71/intermediate_step_0009_0011_reach_goal.txt,intermediate_step_0009_0011_reach_goal.txt,9,11,reach_goal,3,pickup,0.9801,0.0
000331,71,intermediate,71/intermediate_step_0009_0011_reach_goal.txt,intermediate_step_0009_0011_reach_goal.txt,9,11,reach_goal,3,toggle,0.9801,0.0
000637,466,off_track,466/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.895338,0.1
000637,466,off_track,466/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.877521,0.9
000637,466,off_track,466/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,forward,0.860058,0.0
000637,466,off_track,466/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.886385,0.0
000637,466,off_track,466/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,toggle,0.886385,0.0
001123,130,intermediate,130/intermediate_step_0052_0054_open_door.txt,intermediate_step_0052_0054_open_door.txt,52,54,open_door,3,left,0.94148,0.8
001123,130,intermediate,130/intermediate_step_0052_0054_open_door.txt,intermediate_step_0052_0054_open_door.txt,52,54,open_door,3,right,0.922745,0.1
001123,130,intermediate,130/intermediate_step_0052_0054_open_door.txt,intermediate_step_0052_0054_open_door.txt,52,54,open_door,3,forward,0.904382,0.3
001123,130,intermediate,130/intermediate_step_0052_0054_open_door.txt,intermediate_step_0052_0054_open_door.txt,52,54,open_door,3,pickup,0.932065,0.0
001123,130,intermediate,130/intermediate_step_0052_0054_open_door.txt,intermediate_step_0052_0054_open_door.txt,52,54,open_door,3,toggle,0.932065,0.2
001591,385,intermediate,385/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,left,0.895338,0.9
001591,385,intermediate,385/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,right,0.877521,0.1
001591,385,intermediate,385/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,forward,0.895338,0.0
001591,385,intermediate,385/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,pickup,0.886385,0.0
001591,385,intermediate,385/intermediate_step_0003_0005_find_key.txt,intermediate_step_0003_0005_find_key.txt,3,5,find_key,3,toggle,0.886385,0.0
000859,87,off_track,87/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.94148,1.0
000859,87,off_track,87/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.932065,0.0
000859,87,off_track,87/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,forward,0.95099,0.6
000859,87,off_track,87/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.94148,0.0
000859,87,off_track,87/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,toggle,0.94148,0.0
000655,214,transition,214/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,left,0.868746,0.0
000655,214,transition,214/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,right,0.868746,0.0
000655,214,transition,214/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,forward,0.877521,1.0
000655,214,transition,214/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,pickup,0.886385,0.0
000655,214,transition,214/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,toggle,0.877521,0.0
001513,413,off_track,413/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,left,0.886385,1.0
001513,413,off_track,413/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.886385,0.0
001513,413,off_track,413/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.868746,0.0
001513,413,off_track,413/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.877521,0.0
001513,413,off_track,413/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,toggle,0.877521,0.0
000421,20,transition,20/transition_step_0194_0196_find_key.txt,transition_step_0194_0196_find_key.txt,194,196,find_key,3,left,0.860058,0.0
000421,20,transition,20/transition_step_0194_0196_find_key.txt,transition_step_0194_0196_find_key.txt,194,196,find_key,3,right,0.860058,0.0
000421,20,transition,20/transition_step_0194_0196_find_key.txt,transition_step_0194_0196_find_key.txt,194,196,find_key,3,forward,0.868746,1.0
000421,20,transition,20/transition_step_0194_0196_find_key.txt,transition_step_0194_0196_find_key.txt,194,196,find_key,3,pickup,0.877521,0.0
000421,20,transition,20/transition_step_0194_0196_find_key.txt,transition_step_0194_0196_find_key.txt,194,196,find_key,3,toggle,0.868746,0.0
001663,191,intermediate,191/intermediate_step_0040_0042_open_door.txt,intermediate_step_0040_0042_open_door.txt,40,42,open_door,3,left,0.868746,0.0
001663,191,intermediate,191/intermediate_step_0040_0042_open_door.txt,intermediate_step_0040_0042_open_door.txt,40,42,open_door,3,right,0.886385,0.8
001663,191,intermediate,191/intermediate_step_0040_0042_open_door.txt,intermediate_step_0040_0042_open_door.txt,40,42,open_door,3,forward,0.877521,0.0
001663,191,intermediate,191/intermediate_step_0040_0042_open_door.txt,intermediate_step_0040_0042_open_door.txt,40,42,open_door,3,pickup,0.877521,0.0
001663,191,intermediate,191/intermediate_step_0040_0042_open_door.txt,intermediate_step_0040_0042_open_door.txt,40,42,open_door,3,toggle,0.877521,0.0
000289,106,off_track,106/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,left,0.932065,0.9
000289,106,off_track,106/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,right,0.922745,0.2
000289,106,off_track,106/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,forward,0.922745,0.1
000289,106,off_track,106/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,pickup,0.922745,0.3
000289,106,off_track,106/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,3,toggle,0.922745,0.2
001381,343,off_track,343/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.904382,0.2
001381,343,off_track,343/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.886385,0.2
001381,343,off_track,343/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.895338,0.9
001381,343,off_track,343/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.895338,0.1
001381,343,off_track,343/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.895338,0.0
000049,102,off_track,102/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,left,0.922745,0.2
000049,102,off_track,102/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,right,0.913517,0.2
000049,102,off_track,102/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,forward,0.913517,0.85
000049,102,off_track,102/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,pickup,0.913517,0.1
000049,102,off_track,102/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,3,toggle,0.913517,0.0
000025,102,intermediate,102/intermediate_step_0036_0038_open_door.txt,intermediate_step_0036_0038_open_door.txt,36,38,open_door,3,left,0.904382,0.9
000025,102,intermediate,102/intermediate_step_0036_0038_open_door.txt,intermediate_step_0036_0038_open_door.txt,36,38,open_door,3,right,0.886385,0.2
000025,102,intermediate,102/intermediate_step_0036_0038_open_door.txt,intermediate_step_0036_0038_open_door.txt,36,38,open_door,3,forward,0.868746,0.4
000025,102,intermediate,102/intermediate_step_0036_0038_open_door.txt,intermediate_step_0036_0038_open_door.txt,36,38,open_door,3,pickup,0.895338,0.1
000025,102,intermediate,102/intermediate_step_0036_0038_open_door.txt,intermediate_step_0036_0038_open_door.txt,36,38,open_door,3,toggle,0.895338,0.3
000433,20,transition,20/transition_step_0271_0273_open_door.txt,transition_step_0271_0273_open_door.txt,271,273,open_door,3,left,0.94148,0.85
000433,20,transition,20/transition_step_0271_0273_open_door.txt,transition_step_0271_0273_open_door.txt,271,273,open_door,3,right,0.94148,0.2
000433,20,transition,20/transition_step_0271_0273_open_door.txt,transition_step_0271_0273_open_door.txt,271,273,open_door,3,forward,0.95099,0.4
000433,20,transition,20/transition_step_0271_0273_open_door.txt,transition_step_0271_0273_open_door.txt,271,273,open_door,3,pickup,0.95099,0.0
000433,20,transition,20/transition_step_0271_0273_open_door.txt,transition_step_0271_0273_open_door.txt,271,273,open_door,3,toggle,0.960596,0.1
000895,372,intermediate,372/intermediate_step_0148_0150_open_door.txt,intermediate_step_0148_0150_open_door.txt,148,150,open_door,3,left,0.922745,0.0
000895,372,intermediate,372/intermediate_step_0148_0150_open_door.txt,intermediate_step_0148_0150_open_door.txt,148,150,open_door,3,right,0.922745,0.0
000895,372,intermediate,372/intermediate_step_0148_0150_open_door.txt,intermediate_step_0148_0150_open_door.txt,148,150,open_door,3,forward,0.94148,1.0
000895,372,intermediate,372/intermediate_step_0148_0150_open_door.txt,intermediate_step_0148_0150_open_door.txt,148,150,open_door,3,pickup,0.932065,0.0
000895,372,intermediate,372/intermediate_step_0148_0150_open_door.txt,intermediate_step_0148_0150_open_door.txt,148,150,open_door,3,toggle,0.932065,0.0
001345,343,transition,343/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,left,0.860058,0.0
001345,343,transition,343/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,right,0.860058,0.0
001345,343,transition,343/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,forward,0.868746,0.0
001345,343,transition,343/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,pickup,0.877521,1.0
001345,343,transition,343/transition_step_0001_0003_find_key.txt,transition_step_0001_0003_find_key.txt,1,3,find_key,3,toggle,0.868746,0.0
001177,661,transition,661/transition_step_0018_0020_open_door.txt,transition_step_0018_0020_open_door.txt,18,20,open_door,3,left,0.904382,0.0
001177,661,transition,661/transition_step_0018_0020_open_door.txt,transition_step_0018_0020_open_door.txt,18,20,open_door,3,right,0.904382,0.0
001177,661,transition,661/transition_step_0018_0020_open_door.txt,transition_step_0018_0020_open_door.txt,18,20,open_door,3,forward,0.913517,0.0
001177,661,transition,661/transition_step_0018_0020_open_door.txt,transition_step_0018_0020_open_door.txt,18,20,open_door,3,pickup,0.913517,0.0
001177,661,transition,661/transition_step_0018_0020_open_door.txt,transition_step_0018_0020_open_door.txt,18,20,open_door,3,toggle,0.922745,1.0
000547,121,transition,121/transition_step_0083_0085_open_door.txt,transition_step_0083_0085_open_door.txt,83,85,open_door,3,left,0.886385,0.0
000547,121,transition,121/transition_step_0083_0085_open_door.txt,transition_step_0083_0085_open_door.txt,83,85,open_door,3,right,0.886385,0.0
000547,121,transition,121/transition_step_0083_0085_open_door.txt,transition_step_0083_0085_open_door.txt,83,85,open_door,3,forward,0.895338,0.0
000547,121,transition,121/transition_step_0083_0085_open_door.txt,transition_step_0083_0085_open_door.txt,83,85,open_door,3,pickup,0.895338,0.0
000547,121,transition,121/transition_step_0083_0085_open_door.txt,transition_step_0083_0085_open_door.txt,83,85,open_door,3,toggle,0.904382,1.0
001645,191,transition,191/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,left,0.834514,0.0
001645,191,transition,191/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,right,0.834514,0.0
001645,191,transition,191/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,forward,0.842943,0.0
001645,191,transition,191/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,pickup,0.851458,1.0
001645,191,transition,191/transition_step_0002_0004_find_key.txt,transition_step_0002_0004_find_key.txt,2,4,find_key,3,toggle,0.842943,0.0
001585,385,transition,385/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,left,0.904382,0.1
001585,385,transition,385/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,right,0.904382,0.1
001585,385,transition,385/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,forward,0.913517,0.6
001585,385,transition,385/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,pickup,0.922745,1.0
001585,385,transition,385/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,toggle,0.913517,0.2
000937,99,transition,99/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,left,0.860058,0.1
000937,99,transition,99/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,right,0.860058,0.1
000937,99,transition,99/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,forward,0.868746,0.5
000937,99,transition,99/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,pickup,0.877521,1.0
000937,99,transition,99/transition_step_0006_0008_find_key.txt,transition_step_0006_0008_find_key.txt,6,8,find_key,3,toggle,0.868746,0.2
000997,871,transition,871/transition_step_0000_0002_find_key.txt,transition_step_0000_0002_find_key.txt,0,2,find_key,3,left,0.877521,0.1
000997,871,transition,871/transition_step_0000_0002_find_key.txt,transition_step_0000_0002_find_key.txt,0,2,find_key,3,right,0.877521,0.1
000997,871,transition,871/transition_step_0000_0002_find_key.txt,transition_step_0000_0002_find_key.txt,0,2,find_key,3,forward,0.886385,0.5
000997,871,transition,871/transition_step_0000_0002_find_key.txt,transition_step_0000_0002_find_key.txt,0,2,find_key,3,pickup,0.895338,1.0
000997,871,transition,871/transition_step_0000_0002_find_key.txt,transition_step_0000_0002_find_key.txt,0,2,find_key,3,toggle,0.886385,0.2
000553,121,intermediate,121/intermediate_step_0080_0082_open_door.txt,intermediate_step_0080_0082_open_door.txt,80,82,open_door,3,left,0.877521,0.05
000553,121,intermediate,121/intermediate_step_0080_0082_open_door.txt,intermediate_step_0080_0082_open_door.txt,80,82,open_door,3,right,0.895338,1.0
000553,121,intermediate,121/intermediate_step_0080_0082_open_door.txt,intermediate_step_0080_0082_open_door.txt,80,82,open_door,3,forward,0.886385,0.0
000553,121,intermediate,121/intermediate_step_0080_0082_open_door.txt,intermediate_step_0080_0082_open_door.txt,80,82,open_door,3,pickup,0.886385,0.0
000553,121,intermediate,121/intermediate_step_0080_0082_open_door.txt,intermediate_step_0080_0082_open_door.txt,80,82,open_door,3,toggle,0.886385,0.2
001621,385,off_track,385/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,left,0.904382,0.4
001621,385,off_track,385/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,right,0.922745,0.3
001621,385,off_track,385/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,forward,0.922745,0.1
001621,385,off_track,385/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,pickup,0.913517,0.0
001621,385,off_track,385/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,3,toggle,0.913517,0.05
000247,106,intermediate,106/intermediate_step_0001_0003_find_key.txt,intermediate_step_0001_0003_find_key.txt,1,3,find_key,3,left,0.842943,0.825
000247,106,intermediate,106/intermediate_step_0001_0003_find_key.txt,intermediate_step_0001_0003_find_key.txt,1,3,find_key,3,right,0.842943,0.808
000247,106,intermediate,106/intermediate_step_0001_0003_find_key.txt,intermediate_step_0001_0003_find_key.txt,1,3,find_key,3,forward,0.860058,0.842
000247,106,intermediate,106/intermediate_step_0001_0003_find_key.txt,intermediate_step_0001_0003_find_key.txt,1,3,find_key,3,pickup,0.851458,0.833
000247,106,intermediate,106/intermediate_step_0001_0003_find_key.txt,intermediate_step_0001_0003_find_key.txt,1,3,find_key,3,toggle,0.851458,0.833
000841,87,transition,87/transition_step_0056_0058_reach_goal.txt,transition_step_0056_0058_reach_goal.txt,56,58,reach_goal,3,left,0.9801,0.97
000841,87,transition,87/transition_step_0056_0058_reach_goal.txt,transition_step_0056_0058_reach_goal.txt,56,58,reach_goal,3,right,0.9801,0.97
000841,87,transition,87/transition_step_0056_0058_reach_goal.txt,transition_step_0056_0058_reach_goal.txt,56,58,reach_goal,3,forward,1.0,0.99
000841,87,transition,87/transition_step_0056_0058_reach_goal.txt,transition_step_0056_0058_reach_goal.txt,56,58,reach_goal,3,pickup,0.99,0.98
000841,87,transition,87/transition_step_0056_0058_reach_goal.txt,transition_step_0056_0058_reach_goal.txt,56,58,reach_goal,3,toggle,0.99,0.98
000727,330,intermediate,330/intermediate_step_0017_0019_reach_goal.txt,intermediate_step_0017_0019_reach_goal.txt,17,19,reach_goal,3,left,0.970299,0.97
000727,330,intermediate,330/intermediate_step_0017_0019_reach_goal.txt,intermediate_step_0017_0019_reach_goal.txt,17,19,reach_goal,3,right,0.95099,0.951
000727,330,intermediate,330/intermediate_step_0017_0019_reach_goal.txt,intermediate_step_0017_0019_reach_goal.txt,17,19,reach_goal,3,forward,0.94148,0.941
000727,330,intermediate,330/intermediate_step_0017_0019_reach_goal.txt,intermediate_step_0017_0019_reach_goal.txt,17,19,reach_goal,3,pickup,0.960596,0.961
000727,330,intermediate,330/intermediate_step_0017_0019_reach_goal.txt,intermediate_step_0017_0019_reach_goal.txt,17,19,reach_goal,3,toggle,0.960596,0.961
000451,20,intermediate,20/intermediate_step_0272_0274_reach_goal.txt,intermediate_step_0272_0274_reach_goal.txt,272,274,reach_goal,3,left,0.95099,0.932
000451,20,intermediate,20/intermediate_step_0272_0274_reach_goal.txt,intermediate_step_0272_0274_reach_goal.txt,272,274,reach_goal,3,right,0.95099,0.932
000451,20,intermediate,20/intermediate_step_0272_0274_reach_goal.txt,intermediate_step_0272_0274_reach_goal.txt,272,274,reach_goal,3,forward,0.970299,0.951
000451,20,intermediate,20/intermediate_step_0272_0274_reach_goal.txt,intermediate_step_0272_0274_reach_goal.txt,272,274,reach_goal,3,pickup,0.960596,0.941
000451,20,intermediate,20/intermediate_step_0272_0274_reach_goal.txt,intermediate_step_0272_0274_reach_goal.txt,272,274,reach_goal,3,toggle,0.95099,0.941
000193,270,transition,270/transition_step_0019_0021_open_door.txt,transition_step_0019_0021_open_door.txt,19,21,open_door,3,left,0.932065,0.0
000193,270,transition,270/transition_step_0019_0021_open_door.txt,transition_step_0019_0021_open_door.txt,19,21,open_door,3,right,0.932065,0.0
000193,270,transition,270/transition_step_0019_0021_open_door.txt,transition_step_0019_0021_open_door.txt,19,21,open_door,3,forward,0.94148,0.0
000193,270,transition,270/transition_step_0019_0021_open_door.txt,transition_step_0019_0021_open_door.txt,19,21,open_door,3,pickup,0.94148,0.0
000193,270,transition,270/transition_step_0019_0021_open_door.txt,transition_step_0019_0021_open_door.txt,19,21,open_door,3,toggle,0.95099,0.0
